5150,"017150947","FAGOT IMMOBILIER","","4 ROUTE DE LA POSTE"
5151,"017150947","FAGOT IMMOBILIER","","32 RUE DE SALINS"
5152,"017151077","SCI LES PATURAGES DE FRANCE","","11 RUE DE GENLIS"
5153,"017151077","SCI LES PATURAGES DE FRANCE","","43 AVENUE DU LAC"
5154,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","","14 RUE JEAN JACQUES ROUSSEAU"
5155,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","","PLACE DE L EUROPE"
5156,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","","5 ALLEE DES CORVEES"
5157,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","","7 RUE DANTON"
5158,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","","2 RUE DES PERRIERES"
5159,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","ET 110","108 RUE DE LA VERRERIE"
5160,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","","2 PLACE DU PARVIS"
5161,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","","46 RUE CARNOT"
5162,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","","14 RUE FELIX ZIEM"
5163,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","","2 RUE DU PATIS"
5164,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","","8 PORT DES VIGNOTS"
5165,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","","11 RUE DE LA LIBERTE"
5166,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","","ROUTE DE SAINT MARTIN"
5167,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","","20 RUE BEZOUT"
5168,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","","5 QUAI MARECHAL FOCH"
5169,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","","15 RUE NEUVE DU PATIS"
5170,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","","15 RUE VALENTIN PRIVE"
5171,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","","1 RUE DE LA CROIX DUCHE"
5172,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","ETC","17 RUE JULES RENARD"
5173,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","","1 AVENUE DU PRESIDENT DOUMER"
5174,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","","9 RUE DES LIONS"
5175,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","ETC","2 RUE DES GRANDS JARDINS"
5176,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","FIDECA","1 RUE DE LA MAISON GARNIER"
5177,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","","5 CHEMIN DES CANNETIERES"
5178,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","FACI","4 BOULEVARD DE LA REPUBLIQUE"
5179,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","","3 AVENUE DU GENERAL LECLERC"
5180,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","","PARC D ACTIVITE DU VAL DE LOIRE"
5181,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","","26 RUE DAGORNO"
5182,"017151200","EXPERTISE ET TECHNIQUE COMPTABLES","LE CENTRE COMPTABLE","25 RUE DU DOCTEUR ROBERT"
5183,"017160078","GIE DIJON ENROBES","","ROUTE DE MARSANNAY LE BOIS"
5184,"017170465","MONSIEUR MICHEL PETIT","","RUE DE FLANDRE"
5185,"017180043","ANTALVERT SA","","8 ROUTE DE ROUEN"
5186,"017180084","MAQUETTES ET MODELES DE LA BRESLE","","CHEMIN DE LA FONDERIE"
5187,"017240060","MADAME GINETTE LANAUD","","9 RUE JEAN RENAUD"
5188,"017240060","MADAME GINETTE LANAUD","ART ET PASSION","21 B AVENUE DE LANGRES"
5189,"017240581","MONSIEUR ANDRE POINSOT","","25 RUE DE BEAUSEJOUR"
5190,"017240748","MONSIEUR HENRI GIORGI","MAS CROS VIEL","ROUTE DE MIALET"
5191,"017240953","MONSIEUR JEAN ROGER","","9 RUE DE LA GARE"
5192,"017241233","MONSIEUR LOUIS LAMY","","18 RUE DE LA COTE D OR"
5193,"017242959","MONSIEUR GUY MICHELOT","","18 RUE DU LAC"
5194,"017243510","MONSIEUR GERARD PARMENTIER","AU ROI DES PATES","16 RUE QUENTIN"
5195,"017243510","MONSIEUR GERARD PARMENTIER","AU ROI DES PATES","94 RUE DE LA PIECE LEGER"
5196,"017243510","MONSIEUR GERARD PARMENTIER","ROI DES PATES","AVENUE DU 14 JUILLET"
5197,"017250101","BERGEOT TAINTURIER","","6 IMPASSE DU MONTBOUCHARD"
5198,"017250127","SOC NOUV CONSTRUCTION POUR INDUSTRIE","","1 RUE GUSTAVE LEFRANC"
5199,"017250143","ETABLISSEMENTS PEDRON","","26 ROUTE DE DIJON"
5200,"017250192","CABINET L D S","LDS","37 B AVENUE FRANCOISE GIROUD"
5201,"017250242","MERIDIEN SOC","","12 RUE DU CAP VERT"
5202,"017250291","ETABLISSEMENTS ROLLAND GILBERT","","18 RUE D ASSAS"
5203,"017250341","SOCIETE DE GESTION ET DE CONTROLE","SOGECO","3 G RUE JEANNE BARRET"
5204,"017250366","ENTREPRISE DOUMERG","ET 66","64 RUE DES MARMUZOTS"
5205,"017250473","BOWLING DE BOURGOGNE SOC","","806 RUE DE LA PIECE CORNUE"
5206,"017250622","URMA FRANCE","618","64 RUE DES PERRIERES"
5207,"017250812","SOCIETE DE PRESTATIONS AUX COLLECTIVIT","","8 AVENUE CHARLES DE GAULLE"
5208,"017250812","SOCIETE DE PRESTATIONS AUX COLLECTIVIT","","84 RUE DE L OBERHARTH"
5209,"017250960","ARFA","","15 PLACE GRANGIER"
5210,"017251042","ETABLISSEMENT BRETON","BRETON LOCATION","ROUTE NATIONALE 74"
5211,"017251067","VALEO COMFORT AND DRIVING ASSISTANCE","","4 QUAI DE LA JONCTION"
5212,"017251067","VALEO COMFORT AND DRIVING ASSISTANCE","","157 RUE DU CHATEAU D EAU"
5213,"017251067","VALEO COMFORT AND DRIVING ASSISTANCE","","76 RUE AUGUSTE PERRET"
5214,"017251125","SAFAC","","LIEU DIT PRE FROMAGE"
5215,"017251125","SAFAC","","RUE DE LA THILLE"
5216,"017251141","REPRO SERVICE","","400 BOULEVARD CHARLES DE GAULLE"
5217,"017270091","MONSIEUR JACQUES LAUWERS","LE CARDONNOY",""
5218,"017270349","MADAME MICHELE PAPILLON","",""
5219,"017280041","LEFEVRE SURGELES","","L ABBAYE"
5220,"017280041","LEFEVRE SURGELES","PISCICULTURE DE ROSAY",""
5221,"017280041","LEFEVRE SURGELES","PISCICULTURE DE TOUFFREVILLE SUR EU",""
5222,"017340159","MONSIEUR DENIS DUPIN","","74 BOULEVARD DE L ATLANTIQUE"
5223,"017340415","MONSIEUR RENE FICHOT","","4 RUE COURTEPEE"
5224,"017340423","MONSIEUR BERNARD FOUCHET","GRAVURE 2000","27 RUE LEON VEIL PICARD"
5225,"017340852","MONSIEUR JEAN BOUCHARD","LIEU-DIT VILLE BASSE OUEST","RESIDENCE BLEUE MARINE"
5226,"017341470","MADAME MARIE PION","","23 RUE DES MARTYRS"
5227,"017341652","MONSIEUR JACQUES SUNIER","","19 BOULEVARD DE L UNIVERSITE"
5228,"017341652","MONSIEUR JACQUES SUNIER","","RUE DU GARMOIS"
5229,"017342171","MONSIEUR PAUL VAILLON","","7 RUE PIRON"
5230,"017342189","MADAME YVONNE CHAUVIN","","1 RUE PIRON"
5231,"017343146","MADAME FRANCOISE LATRASSE","","49 RUE DE VELARS"
5232,"017343153","MONSIEUR JEAN VACHERET","ECLATOR JCV DISTRIBUTION","191 RUE LEON GUIGNARD"
5233,"017350141","POMPES FUNEBRES MEURDRA S A","","107 RUE JEAN JACQUES ROUSSEAU"
5234,"017350141","POMPES FUNEBRES MEURDRA S A","POMPES FUNEBRES MEURDRA","18 RUE DE LA REDOUTE"
5235,"017351099","LAB DE PROTHESE DENTAIRE SZCZEPANSKI","","4 RUE CHAMPEAU"
5236,"017351370","AUDIT GESTION CONSEIL","","RUE DES MAISONS ROUGES"
5237,"017351370","AUDIT GESTION CONSEIL","24 26","28 RUE DE LA REDOUTE"
5238,"017351370","AUDIT GESTION CONSEIL","","7 RUE JOSEPH THORET"
5239,"017351370","AUDIT GESTION CONSEIL","AGC","33 RUE DU 11 NOVEMBRE 1918"
5240,"017351370","AUDIT GESTION CONSEIL","","15 RUE DE LA FOIRE"
5241,"017351412","CONVERT","LES OREADES ET 132D RUE LONG","37 D COURS DU PARC"
5242,"017351438","SODIPRESS SOC","DEPOT CENTRAL DE PRESSE","13 RUE DU CHAMP AUX PRETRES"
5243,"017351495","TRANSPORTS G R G","","RUE DES HERBUOTTES"
5244,"017351495","TRANSPORTS G R G","","PARC DE HAYE"
5245,"017351495","TRANSPORTS G R G","","ROUTE DE SAULON"
5246,"017360066","GIE VIALCO","","134 AVENUE DE LA GARE"
5247,"017370305","MONSIEUR ADRIEN MAINNEMARE","",""
5248,"017370362","MONSIEUR ROLAND LANCOIS","",""
5249,"017380106","DEVAUX","","ZONE INDUSTRIELLE"
5250,"017400060","COPROPRIETE *RCE DE LA MER         RES","","AV DE CARNON"
5251,"017400177","SERVENT CLAUDE","","23 RUE MAGUELONE"
5252,"017400268","SYNDIC DE COPRO ESPLANADE","","BOULEVARD CHARLES WARNERY"
5253,"017400623","COPRO *RES LES ASPHODELES          LES","","RUE FONTAINE ST BERTHOMIEU"
5254,"017400672","SYNDIC DE COPRO 28 RUE GENERAL RIU","","28 RUE DU GENERAL RIU"
5255,"017401043","COPR RES LE PARADIS","","IMPASSE DES CAPUCINES"
5256,"017401100","COPROP *EUPALINOS                  EUP","","RUE DES PINS"
5257,"017401191","COPRO *LE PALAIS DU CASINO         LE ","",""
5258,"017401217","COPRO*HORIZON 2000                 HOR","",""
5259,"017401522","COPR *RES LOU BIAU                 RES","",""
5260,"017401738","COPROP RES LE SEVIGNE 5           RES ","","BD PASTEUR"
5261,"017401886","CENTRE COMMERCIAL BALARUC          CEN","",""
5262,"017402041","SYNDIC DE COPRO COLLINE ESTANOVE BAT D","","RUE ABEL GANCE"
5263,"017402090","DE COPRO SAINT JEAN","","ROUTE DE SETE"
5264,"017402140","DE COPROPRIETE IMB","E","RUE VERT BOIS"
5265,"017402157","COPR LE CHAMBORD LE","AMBORD","ROUTE DU VIGAN"
5266,"017402249","SYNDIC COPRO RES VAL FLEURY","","AVENUE D AIGUES MORTES"
5267,"017402298","SYND DE COPRO LE PARC DES SAULES","","RUE EDGAR QUINET"
5268,"017402306","COPR *RES DU SOLEIL                IMM","",""
5269,"017402397","SYND COPROP RES LA COURONNE RES","A","AVENUE DE MONTPELLIER"
5270,"017402405","COPRO *LES VOILES BLANCHES","","RES LES VOILES BLANCHES"
5271,"017402504","DE COPROPRIETE","","4 RUE MARCEL ARNOYE"
5272,"017402512","COPRO CITE DES PINS CIT","DES PINS","50 AVENUE EMILE DIACON"
5273,"017402751","COPRO RIVA BELLA RIV","","622 RUE DE CENTRAYRARGUES"
5274,"017402827","COPROP CI CHAMBRE COMMERC CI","AMBRE DE COMMERCE","AVENUE DU PROFESSEUR GRASSET"
5275,"017402876","CIVILE IMMOBILIERE SQU","E STE BERNADETTE","AVENUE DU DOCTEUR PEZET"
5276,"017402967","SYND COPRO LE CLOS DES ORANGERS","","ROUTE DE LAVERUNE"
5277,"017403015","COPRO LE CHAMBERY LE","AMBERY","AVENUE DU PONT TRINQUAT"
5278,"017403155","DE COPROPRIETE CLOS GASC RES","ROSERAIE","208 AVENUE DU PONT TRINQUAT"
5279,"017403429","DE COPROPRIETE MAS","REVON","BOULEVARD PEDRO DE LUNA"
5280,"017403460","COPRO LE CAPRI LE","PRI","32 RUE DU MAS LEMASSON"
5281,"017403486","LAS REBES C BUR","U DE MONTPELLIER","556 AVENUE DU PROFESSEUR LOUIS RAVAS"
5282,"017403551","LAS REBES BUR","MONTPELLIER","556 AVENUE DU PROFESSEUR LOUIS RAVAS"
5283,"017403650","COPRO EDEN PARC EDE","","RUE DU JEU DE MAIL DES ABBES"
5284,"017403692","LE BARTHELEMY","5 ET 7","5 RUE SAINT BARTHELEMY"
5285,"017403833","COPROPRIETE RES DE FRANCE RES","E FRANCE","AVENUE DE TOULOUSE"
5286,"017403841","COPR LE PARC DES ROSES LE","RC","AVENUE SAINT LAZARE"
5287,"017403882","COPRO L AMETHYSTE L A","THYSTE","40 RUE FREDERIC FABREGES"
5288,"017403890","COPR RES LE FRANCOISE RES","E","42 ROUTE DE LAVERUNE"
5289,"017404005","DES COPROPRIETAIRES IMB","ARESCHAL","RUE MARESCHAL"
5290,"017404369","COPRO TOIT FAMILIAL LE","IT FAMILIAL PAILLADE","AVENUE DE LOUISVILLE"
5291,"017404948","COPRO AV FREDERIC MISTRAL","","8 AVENUE FREDERIC MISTRAL"
5292,"017405127","COPRO LE PRIEURE 1 IMB","E","31 AVENUE SAINT LAZARE"
5293,"017405309","DE COPROPRIETE","","20 RUE DE L ARGENTERIE"
5294,"017405564","COPROPRIETE PROBY TROIS RES","OCTEUR PROBY 3","RUE DU TRUEL"
5295,"017405622","DE COPROPRIETAIRES IMB","","11 RUE D ALGER"
5296,"017405689","COPRO 6 PUITS DU TEMPLE","","6 RUE DU PUITS DU TEMPLE"
5297,"017405721","DE COPROPRIETE RES","MAIL E","42 AVENUE SAINT LAZARE"
5298,"017405820","DE COPRO RES LE POINT","","AVENUE DE VILLENEUVE ANGOULEME"
5299,"017405879","DE COPRO LES AUBADES SYN","C DAUNIS JACQUES","38 BOULEVARD ERNEST RENAN"
5300,"017405945","COPR RES LE MAJORAL SAR","ALAIN BOUCHU","9 BOULEVARD SARRAIL"
5301,"017406091","DE COPROPRIETE RES","ES PINS","36 BOULEVARD DE STRASBOURG"
5302,"017406109","COPRO SEIZE AV TOULOUSE","","16 AVENUE DE TOULOUSE"
5303,"017406190","COPROP CLOS VIOLETTES","","RUE DU PROFESSEUR FORGUE"
5304,"017406315","FOUCAULT","","1 PLACE ALEXANDRE LAISSAC"
5305,"017406422","SYND COPRO JARDINS D OC LES","ARDINS OC","AVENUE DE LA GAILLARDE"
5306,"017406455","COPRO DIX PUITS ESQUILLES","","10 RUE DU PUITS DES ESQUILLES"
5307,"017406497","COPRO LUNARET","","2 RUE LUNARET"
5308,"017406513","COPR RES FRANCEZE CEZELLI","","12 RUE MARCEAU"
5309,"017406638","COPR SAINT CHRISTOPHE","","25 BOULEVARD RENOUVIER"
5310,"017406745","COPRO DEUX R GALAVIELLE","","2 RUE GALAVIELLE"
5311,"017406877","COPRO VINGT UN R SAUNERIE","","21 RUE DU FAUBOURG DE LA SAUNERIE"
5312,"017407065","SYND COPRO 31 RUE ST GUILHEM","","31 RUE SAINT GUILHEM"
5313,"017407107","COPR GIE EDOUARD VII","","4 RUE EDOUARD VII"
5314,"017407214","DE COPROPRIETE LE","RINAN","9 RUE NISSOLE"
5315,"017407222","COPRO CITE CHAPTAL SYN","C BARKATE H MARTHE J","1 RUE BAUDIN"
5316,"017407271","COPR LE COROMANDEL","","6 RUE ACHILLE BEGE"
5317,"017407297","COPRO SEIZE AV D ASSAS","","16 B AVENUE D ASSAS"
5318,"017407362","BOUCHU GUY IMM","BLE","7 BOULEVARD SARRAIL"
5319,"017407552","COPR LE CAPITOLE","","RUE DES HIBISCUS"
5320,"017407586","COPROP L ETOILE RES","","20 BOULEVARD SARRAIL"
5321,"017407610","DES COPROPRIETAIRES                LES","",""
5322,"017407651","COP CINQUANTE R MAGUELONNE","","50 RUE MAGUELONE"
5323,"017407677","COPRO COQUILLE 1 LA","QUILLE","BOULEVARD SARRAIL"
5324,"017407685","COPRO BEAU RIVAGE BEA","","6 QUAI GEORGES CLEMENCEAU"
5325,"017407701","COPRO LE NAUSICA","RUE PIERRE PROV","BOULEVARD SARRAIL"
5326,"017407743","SYND COPRO SOLEIL DE LA ME RES","SOLEIL DE LA MER","AVENUE DE L EVECHE DE MAGUELONE"
5327,"017407776","COPRO LE COLORADO","","AVENUE FREDERIC FABREGES"
5328,"017407792","SYNDICAT DE COPROPRIETE LE MERIDIEN","","2 AVENUE DU GENERAL DE GAULLE"
5329,"017407800","SYND COPRO LE ZENITH","","AVENUE DE L EVECHE DE MAGUELONE"
5330,"017407891","COPRO LE PROVENCE","","RUE COLBERT"
5331,"017407966","SYNDIC COPRO RES LE CHATEAU VERT","","BOULEVARD CHEVALIER DE CLERVILLE"
5332,"017408022","COPRO TROIS Q PASTEUR","","3 QUAI LOUIS PASTEUR"
5333,"017408030","SYND COPRO RES LE NOUVEAU BASSIN","","14 QUAI D ALGER"
5334,"017408170","SYND DE COPRO RES LE PRESIDENT","PRESIDENT","1 QUAI ASPIRANT HERBER"
5335,"017408212","SYNDICAT DE COPROPRIETAIRES","","24 RUE PIERRE SEMARD"
5336,"017408279","SYNDICAT DE COPROPRIETE","","13 RUE GAMBARD"
5337,"017408287","COPROP 9 R J J ROUSSEAU","","9 RUE JEAN JACQUES ROUSSEAU"
5338,"017408295","COPRO LE NOAILLE","","RUE DU DOCTEUR ROUX"
5339,"017408303","COPRO SAINT MAURICE","","18 BOULEVARD JOLIOT CURIE"
5340,"017408329","COPR LES TROIS DAUPHINS","","RUE DU 11 NOVEMBRE 1918"
5341,"017408352","SYNDICAT DE COPRO LE FAVERMO","CABINET JACQUES TARDIEU","9 BOULEVARD DANIELLE CASANOVA"
5342,"017408360","COPRO ARC EN CIEL","","BOULEVARD JOLIOT CURIE"
5343,"017408394","COPRO RES LE VAL MARINA","","BOULEVARD JOLIOT CURIE"
5344,"017408402","COPR LE RICHELIEU","","AVENUE VICTOR HUGO"
5345,"017408436","SYND COPRO LES PINEDES BAT B","","RUE DES PINEDES"
5346,"017408444","SYND DE COPRO LE TANAGRA","","19 QUAI D ALGER"
5347,"017408451","COPRO AVENIR","","10 QUAI FRANCOIS MAILLOL"
5348,"017408485","COPROP 24 R GAMBETTA","","24 RUE GAMBETTA"
5349,"017408584","COPRO RES LES PINEDES BAT C","","BOULEVARD CAMILLE BLANC"
5350,"017408659","COP GRD R MARIO ROUSTAN","","77 RUE LOUIS ROUSTAN"
5351,"017408725","COPR LES GRANGETTES","","BOULEVARD JOLIOT CURIE"
5352,"017408840","COPRO*LA COQUILLE 2                LA ","",""
5353,"017409111","COPRO RESIDENCE THALASSA CAR","N AGENCE","4 PLACE CASSAN"
5354,"017409210","SAINT GUILHEM","","RUE DE BARCELONE"
5355,"017409228","SYNDIC COPRO LA TOUR D ASSAS","","120 AVENUE DE BARCELONE"
5356,"017409483","COPR ENCLOS AUX FONTAINES","","RUE DU CURAT"
5357,"017409491","COPR LES SOPHORAS","","3 ALLEE DES SOPHORAS"
5358,"017409509","SYNDIC DE COPRO BUREAUX DE PASSY 2","","720 RUE D ALCO"
5359,"017409541","COPROP RES PIC ST LOUP RES","50 A","72 AVENUE DE LOUISVILLE"
5360,"017409632","COPR CLOS DE CASSEYROL","","RUE DES EUCALYPTUS"
5361,"017410010","COPRO R DES ARBOUSIERS","","246 RUE DES ARBOUSIERS"
5362,"017410184","SYNDIC COPRO DU 9 R ARAGO","","9 RUE ARAGO"
5363,"017410275","COPROP RES RENE MASSE CAB","LE SUFFREN","2 BOULEVARD DANIELLE CASANOVA"
5364,"017410358","Q DU VERDANSON","","22 QUAI DU VERDANSON"
5365,"017410465","COP NEUF BD JEU DE PAUME","","9 BOULEVARD DU JEU DE PAUME"
5366,"017410705","COPRO LE BELVEDERE","","30 BOULEVARD VICTOR HUGO"
5367,"017410853","ATHENA COPROPRIETE","","19 RUE GAMBETTA"
5368,"017410945","COPROP 778 AV LOUIS RAVAS","","778 AVENUE DU PROFESSEUR LOUIS RAVAS"
5369,"017411174","SYND COPRO R PHILIPPY","","3 RUE PHILIPPY"
5370,"017650011","COPROPRIETAIRES","","AVENUE PIERRE GAMEL"
5371,"017650037","COPROP IMM LE MERCURE","","PLACE BIR HAKEIM"
5372,"017650052","COPROPRIETAIRES","","PLACE BIR HAKEIM"
5373,"017681016","DE SILHOL JEAN","","20 RUE DE L ASPIC"
5374,"018130559","COPRO SABLOTEL 1","","RUE DE L ARTILLERIE"
5375,"018131904","POUJOL RAYMONDE","CHEZ MME POUJOL DOMENA","14 RUE DE LA POUDRIERE"
5376,"018132670","COPRO IMMEUBLE VINGT DEUX AOUT","","84 AVENUE DU 22 AOUT 1944"
5377,"018132811","COPRO PARC DES POETES","","BOULEVARD DE VERDUN"
5378,"018133660","COPRO RESIDENCE BITERROISE","BITERROISE","101 AVENUE DU PRESIDENT WILSON"
5379,"018133710","COPRO L HIBISCUS","","RESIDENCE L HIBISCUS"
5380,"018133991","COPROPRIETE LE TRENCAVEL","","11 PLACE DES ALLIES"
5381,"018134189","COPRO LE PARC CLEMENCEAU","CHEZ SARL SOMEGIMM","1 B PLACE DES ALLIES"
5382,"019280585","COPRO LAMARTINE","","44 BOULEVARD DE L EUROPE"
5383,"019280650","COPRO STE THERESE 1","","17 RUE DU XXE CORPS AMERICAIN"
5384,"019280742","COPRO 7 PL DU ROI GEORGES","","7 PLACE DU ROI GEORGE"
5385,"019280783","COPRO RES ARIELLE","","5 RUE DU BEARN"
5386,"019281039","COPRO TILLEULS","","RUE NOTRE DAME DE LOURDES"
5387,"019281054","COPRO FRANIATTE","","50 PLACE MAZELLE"
5388,"019281062","COPRO JONQUILLES","","30 ROUTE DE WOIPPY"
5389,"019281088","COPRO RUELLE AUX ARENES","","2 IMPASSE AUX ARENES"
5390,"019281096","COPRO 22 R ST JEAN","","22 RUE SAINT JEAN"
5391,"019281112","COPRO CHARLES PETRE","S/C SOGIBLOR 401","37 RUE CHARLES PETRE"
5392,"019281203","IMM JOUIN EUGENE","","54 RUE DU GENERAL FRANIATTE"
5393,"019281245","COPRO IMM PALAIS DE CRISTAL","","3 RUE GAMBETTA"
5394,"019281484","SYND COPRO DE LA SCI VILLE DE BOULAY","","RUE DES TOURS"
5395,"019281500","RESIDENCE KAPPELBERG","","42 RUE DE LA MONTAGNE"
5396,"019281542","COPROPRIETE RESIDENCE ST ANDRE","","21 RUE GRANGE LE MERCIER"
5397,"019281559","COPRO RES SAINT BERNARD","","12 RUE DE LA CROIX"
5398,"019281617","COPRO RES SAINTE THERESE 2","","7 RUE DU XXE CORPS AMERICAIN"
5399,"019281633","COPRO RES LES JONQUILLES","","45 RUE ROBERT SCHUMAN"
5400,"019281658","COPRO FOYERS LUTHERIENS","","52 BOULEVARD DE L EUROPE"
5401,"019282607","COPRO RES SAINT VINCENT","S/C CABINET SEGEST","2 PLACE DE LA NATION"
5402,"019288422","COPRO TROIS ROIS","","1 RUE DE LA MINE"
5403,"019315472","COPRO RESID LE REPUBLIQUE","","7 RUE MARECHAL JOFFRE"
5404,"019328889","RES LA SOURCE","","44 RUE SAINT SAUVANT"
5405,"019339456","COPRO R DES INTENDANTS JOBA","","1 RUE DES INTENDANTS JOBA"
5406,"019349851","COPRO MESANGE CORCHADE","","50 PLACE MAZELLE"
5407,"019352657","COPRO RESIDENCE DE STAEL","","37 RUE JOSEPH HENOT"
5408,"019352665","COPRO R D MARLY ET R D VOLO","","50 PLACE MAZELLE"
5409,"019355817","COPRO RONSARD","","10 ROUTE DE LORRY"
5410,"019356856","THIRIOT HENRI","","16 RUE AUX OURS"
5411,"019358555","L ECRIN VERT METZ","","52 PLACE MAZELLE"
5412,"019358662","COPRO LE BELVEDERE","","RUE EN VERRERIE"
5413,"019358852","COPRO LES DERBETTES TALANGE","","167 RUE DE METZ"
5414,"019359843","COPRO PLEIADE II METZ","","IMPASSE JACQUES SWEBACH"
5415,"019366715","COPRO ARGONE","","2 RUE DE L ARGONNE"
5416,"019366848","DU BROUCK","","5 RUE DU COMMANDANT SIGOYER"
5417,"019366913","COPRO RES LES LILAS","","37 CHAUSSEE D ASIE"
5418,"019366962","SCI IMMEUBLE PLACE COISLIN","","PLACE COISLIN"
5419,"019367077","COPRO MONTAIGNE 1","","5 RUE DE LONGWY"
5420,"019367242","COPRO RES DU CENTRE FORBACH","","59 RUE POINCARE"
5421,"019367382","SCI LOGIS SARREBOURGEOIS","","RUE DES FAUVETTES"
5422,"019367390","COPRO IMM KOCH R MOULIN","","14 RUE CHARLES UTZSCHNEIDER"
5423,"019367408","RESIDENCE CHRISTIANE","","2 RUE DU BEARN"
5424,"019367416","COPROPRIETE COISLIN VILLARS","","25 RUE DU CAMBOUT"
5425,"019367440","FOCH","","63 BOULEVARD FOCH"
5426,"019367572","SYNDIC DE COPROPRIETE","","88 RUE DE SAINT QUENTIN"
5427,"019367986","WIENER JOSEPH","","1 RUE DES CLERCS"
5428,"019369487","COPRO JOSEPH CUGNOT","","12 RUE JOSEPH CUGNOT"
5429,"019369495","ENS IMMOBILIER SCHUMANN","","50 PLACE MAZELLE"
5430,"019371756","SQUARE MALRAUX","","34 AVENUE ANDRE MALRAUX"
5431,"019375781","COPROPRIETE BON SEJOUR","","1 QUAI CHARLES LALLEMENT"
5432,"019375880","COPRO RESID CLEMENCEAU","MR RABIER MINERVINI QUART","56 RUE GAMBETTA"
5433,"019375922","COPRO IMM METZ KELLERMANN","","82 RUE KELLERMANN"
5434,"019377167","COPRO BALCONS DE VACQUINIER","","50 RUE CHARLES DE GAULLE"
5435,"019377175","COPRO SAINT FIACRE","","24 RUE CHRISTIAN PFISTER"
5436,"019378256","COPRO ELECTRE 442","","11 IMPASSE JACQUES SWEBACH"
5437,"019378678","COPRO 11 R CHARLEMAGNE","","11 RUE CHARLEMAGNE"
5438,"019385517","COPRO OISANS","","33 RUE DES MESOYERS"
5439,"019385533","SCI DE CONSTRUCTION DE LA RUE MAZELLE","","50 PLACE MAZELLE"
5440,"019394477","COPROPRIETE LE HAUT SAURET","","28 RUE DES TILLEULS"
5441,"019396019","SINGER","","11 PLACE RAYMOND MONDON"
5442,"019398387","RES TERRASSES DU BAN ST MAR","","45 RUE DE LA PETITE COTE"
5443,"019402262","COPRO AV A MALRAUX METZ","","93 AVENUE ANDRE MALRAUX"
5444,"019420637","COPRO 80 RUE DE TIVOLI","","80 RUE DE TIVOLI"
5445,"019420900","RESIDENCE FBG BELLEVUE","","53 RUE DES AMERICAINS"
5446,"019420918","RESIDENCE DU MAIL","","59 RUE POINCARE"
5447,"019439678","HAUTS DE SAINTE CROIX METZ","","4 RUE DU HAUT POIRIER"
5448,"019440684","COPRO ALOUETTES CORCHADE","","4 A RUE DE LA CORCHADE"
5449,"019448505","ENS IMM ST THIEBAULT","","PLACE SAINT THIEBAULT"
5450,"019561489","COPROPRIETE LE SAINT DENIS","","7 B RUE DES JARDINS"
5451,"019561497","SYNDIC DE COPROPRIETE LE LYCEE","","31 B AVENUE COMMANDANT DUMONT"
5452,"019561505","COPROPRIETE LE CYPRIEN","","6 B RUE CYPRIEN CHAIX"
5453,"019561638","SYNDIC LE FLORIAN","AGENCE PELLAT","39 RUE CARNOT"
5454,"019561786","SYNDIC LE MOISSIERE","",""
5455,"019561836","SYNDIC LS HTS DE PUYMAURE","","RUE JEAN MACE"
5456,"019561869","COPROPRIETE LES ALPILLES","","1 A RUE DU VERGER"
5457,"019561877","SYNDIC AREA EYCHAUDA","VILLENEUVE",""
5458,"019561893","SYNDIC AURORE","CHEZ AG PELLAT ET VIALLET","39 RUE CARNOT"
5459,"019561901","SYNDIC LES AUTANES","",""
5460,"019561935","SYNDIC DE COPROPRIETE BEAUSOLEIL","","37 AVENUE JEAN JAURES"
5461,"019561943","SYNDIC BELLEVUE E","",""
5462,"019561950","COPROPRIETE LES BRUYERES","","25 COURS EMILE ZOLA"
5463,"019561968","SYNDIC CAMARGUE","","2 RUE DE CAMARGUE"
